"Date","Close","Open","High","Low","Volume"
"12/13/2013","2777.3","2821.1","2821.1","2777.3","4920000"
"12/16/2013","2791.9","2770","2915.8","2770","6900000"
"12/17/2013","2835.6","2791.9","2857.5","2791.9","613630"
"12/18/2013","2835.6","2821.1","2850.2","2821.1","2390000"
"12/19/2013","2872.1","2864.8","2879.4","2842.9","2590000"
"12/20/2013","2835.6","2879.4","2879.4","2821.1","26590000"
"12/23/2013","2901.3","2835.6","2901.3","2835.6","3730000"
"12/24/2013","2901.3","2915.8","2915.8","2879.4","1670000"
"12/25/2013","2901.3","2901.3","2908.5","2886.7","3750000"
"12/26/2013","2952.3","2908.5","2974.1","2908.5","15730000"
"12/27/2013","2988.7","2952.3","3010.6","2952.3","10900000"
"12/30/2013","2988.7","2988.7","3039.8","2981.4","5320000"
"12/31/2013","2996","2988.7","3039.8","2988.7","5190000"
"1/2/2014","2996","3025.2","3025.2","2988.7","3370000"
"1/3/2014","3032.5","3003.3","3032.5","2988.7","5810000"
"1/6/2014","3083.5","3061.6","3090.8","3025.2","5520000"
"1/7/2014","3076.2","3098.1","3119.9","3076.2","3440000"
"1/8/2014","3098.1","3061.6","3105.4","3061.6","4360000"
"1/9/2014","3149.1","3098.1","3149.1","3098.1","7320000"
"1/10/2014","3141.8","3149.1","3207.4","3141.8","3610000"
"1/13/2014","3156.4","3156.4","3171","3149.1","1970000"
"1/14/2014","3280.3","3156.4","3294.9","3141.8","10370000"
"1/15/2014","3353.2","3280.3","3367.8","3280.3","6220000"
"1/16/2014","3462.5","3389.7","3462.5","3367.8","7810000"
"1/17/2014","3681.2","3499","3681.2","3491.7","16220000"
"1/20/2014","3790.6","3754.1","3936.4","3717.7","14250000"
"1/21/2014","3936.4","3827","3936.4","3637.5","8570000"
"1/22/2014","3681.2","3863.5","3863.5","3681.2","9630000"
"1/23/2014","3440.7","3499","3564.6","3440.7","10110000"
"1/24/2014","3382.4","3440.7","3440.7","3353.2","11930000"
"1/27/2014","3324","3360.5","3382.4","3287.6","8460000"
"2/6/2014","3528.2","3287.6","3550","3287.6","7810000"
"2/7/2014","3477.1","3571.9","3571.9","3455.3","9510000"
"2/10/2014","3484.4","3484.4","3520.9","3448","4940000"
"2/11/2014","3469.8","3499","3630.2","3469.8","9880000"
"2/12/2014","3564.6","3491.7","3586.5","3477.1","6810000"
"2/13/2014","3586.5","3564.6","3601.1","3557.3","4820000"
"2/14/2014","3542.7","3586.5","3593.8","3520.9","3540000"
"2/17/2014","3499","3535.4","3535.4","3491.7","5650000"
"2/18/2014","3535.4","3499","3550","3484.4","4460000"
"2/19/2014","3520.9","3557.3","3571.9","3513.6","3570000"
"2/20/2014","3418.8","3520.9","3520.9","3389.7","7070000"
"2/21/2014","3462.5","3455.3","3499","3353.2","3870000"
"2/24/2014","3542.7","3462.5","3557.3","3462.5","5490000"
"2/25/2014","3790.6","3550","3790.6","3542.7","15940000"
"2/26/2014","3717.7","3790.6","3790.6","3681.2","5420000"
"2/27/2014","3608.3","3681.2","3754.1","3571.9","5360000"
"2/28/2014","3528.2","3608.3","3608.3","3528.2","14130000"
"3/3/2014","3535.4","3535.4","3586.5","3535.4","5240000"
"3/4/2014","3484.4","3462.5","3528.2","3462.5","5800000"
"3/5/2014","3528.2","3571.9","3571.9","3528.2","4630000"
"3/6/2014","3571.9","3542.7","3586.5","3535.4","5230000"
"3/7/2014","3542.7","3601.1","3601.1","3542.7","2440000"
"3/10/2014","3557.3","3557.3","3571.9","3535.4","3010000"
"3/11/2014","3637.5","3564.6","3644.8","3550","7060000"
"3/12/2014","3754.1","3644.8","3863.5","3644.8","12790000"
"3/13/2014","3717.7","3754.1","3790.6","3681.2","3880000"
"3/14/2014","3644.8","3717.7","3717.7","3644.8","6440000"
"3/17/2014","3571.9","3513.6","3579.2","3513.6","9190000"
"3/18/2014","3637.5","3608.3","3644.8","3571.9","12150000"
"3/19/2014","3827","3622.9","3827","3622.9","22480000"
"3/20/2014","3790.6","3827","3827","3754.1","13250000"
"3/21/2014","3790.6","3754.1","3863.5","3754.1","49860000"
"3/24/2014","3863.5","3863.5","3899.9","3827","19180000"
"3/25/2014","3754.1","3863.5","3863.5","3717.7","17090000"
"3/26/2014","3754.1","3754.1","3827","3681.2","16730000"
"3/27/2014","3827","3717.7","3827","3681.2","10350000"
"3/28/2014","3863.5","3790.6","3972.8","3790.6","22080000"
"3/31/2014","3863.5","3899.9","3899.9","3790.6","11400000"
"4/1/2014","3790.6","3863.5","3863.5","3754.1","6720000"
"4/2/2014","3790.6","3790.6","3827","3717.7","11730000"
"4/3/2014","3827","3827","3863.5","3754.1","3420000"
"4/4/2014","4045.7","3863.5","4045.7","3827","25710000"
"4/7/2014","4155.1","4009.3","4155.1","3972.8","19040000"
"4/8/2014","4118.6","4082.2","4155.1","4082.2","5330000"
"4/10/2014","4155.1","4118.6","4155.1","4082.2","6980000"
"4/11/2014","4082.2","4118.6","4155.1","4082.2","6760000"
"4/14/2014","4155.1","4155.1","4191.5","4082.2","8740000"
"4/15/2014","3972.8","4118.6","4155.1","3899.9","14110000"
"4/16/2014","3936.4","3899.9","3972.8","3754.1","13680000"
"4/17/2014","3936.4","3972.8","4009.3","3899.9","5310000"
"4/18/2014","3790.6","3936.4","3972.8","3754.1","9560000"
"4/21/2014","3790.6","3790.6","3863.5","3717.7","3830000"
"4/22/2014","4045.7","3827","4045.7","3827","9330000"
"4/23/2014","4045.7","4045.7","4082.2","3972.8","7220000"
"4/24/2014","4092.5","4135.6","4135.6","4092.5","3780000"
"4/25/2014","4273.5","4101.2","4273.5","4092.5","7810000"
"4/28/2014","4247.6","4273.5","4282.1","4221.8","3770000"
"4/29/2014","4282.1","4221.8","4282.1","4195.9","2600000"
"5/5/2014","4161.5","4264.9","4282.1","4118.4","4680000"
"5/6/2014","4127","4152.9","4152.9","3920.2","5150000"
"5/7/2014","4075.3","4101.2","4135.6","4023.6","3280000"
"5/8/2014","3791","3971.9","3971.9","3791","24220000"
"5/9/2014","3980.5","3791","4015","3722.1","17660000"
"5/12/2014","3791","3920.2","3920.2","3756.5","6550000"
"5/13/2014","3816.8","3791","3859.9","3747.9","4070000"
"5/14/2014","4049.5","3816.8","4083.9","3816.8","9480000"
"5/15/2014","4032.2","4049.5","4118.4","3834.1","8920000"
"5/16/2014","4058.1","4049.5","4066.7","3946.1","2910000"
"5/19/2014","4230.4","4066.7","4239","4049.5","7010000"
"5/20/2014","4195.9","4221.8","4230.4","4178.7","4000000"
"5/21/2014","4178.7","4195.9","4213.2","4135.6","6330000"
"5/22/2014","4221.8","4178.7","4264.9","4135.6","8630000"
"5/23/2014","4394.1","4307.9","4437.2","4282.1","6950000"
"5/26/2014","4394.1","4351","4437.2","4307.9","3100000"
"5/27/2014","4394.1","4394.1","4437.2","4264.9","5310000"
"5/28/2014","4480.3","4394.1","4523.3","4394.1","8460000"
"5/29/2014","4394.1","4437.2","4437.2","4282.1","5750000"
"5/30/2014","4394.1","4351","4480.3","4351","6270000"
"6/2/2014","4394.1","4351","4437.2","4351","2880000"
"6/3/2014","4394.1","4394.1","4437.2","4307.9","1480000"
"6/4/2014","4221.8","4394.1","4394.1","4221.8","2350000"
"6/5/2014","4187.3","4221.8","4299.3","4187.3","1310000"
"6/6/2014","4307.9","4187.3","4307.9","4187.3","943550"
"6/9/2014","4394.1","4307.9","4394.1","4299.3","2550000"
"6/10/2014","4307.9","4394.1","4394.1","4307.9","1850000"
"6/11/2014","4307.9","4239","4351","4239","2890000"
"6/12/2014","4299.3","4307.9","4307.9","4264.9","3590000"
"6/13/2014","4480.3","4273.5","4566.4","4273.5","18240000"
"6/16/2014","4437.2","4480.3","4480.3","4437.2","4290000"
"6/17/2014","4523.3","4394.1","4566.4","4394.1","8370000"
"6/18/2014","4523.3","4480.3","4523.3","4480.3","3620000"
"6/19/2014","4523.3","4480.3","4523.3","4394.1","4340000"
"6/20/2014","4437.2","4609.5","4781.8","4437.2","28070000"
"6/23/2014","4609.5","4566.4","4609.5","4523.3","4820000"
"6/24/2014","4609.5","4609.5","4652.6","4480.3","4230000"
"6/25/2014","4609.5","4566.4","4652.6","4566.4","5970000"
"6/26/2014","4609.5","4609.5","4695.7","4566.4","7600000"
"6/27/2014","4609.5","4609.5","4652.6","4566.4","3800000"
"6/30/2014","4652.6","4566.4","4652.6","4566.4","6980000"
"7/1/2014","4652.6","4652.6","4695.7","4609.5","7020000"
"7/2/2014","4609.5","4609.5","4652.6","4566.4","4040000"
"7/3/2014","4738.7","4652.6","4738.7","4609.5","25760000"
"7/4/2014","4781.8","4738.7","4824.9","4695.7","20260000"
"7/7/2014","4738.7","4738.7","4781.8","4695.7","9730000"
"7/8/2014","4738.7","4695.7","4738.7","4652.6","7160000"
"7/9/2014","4781.8","4738.7","4824.9","4695.7","10530000"
"7/10/2014","4738.7","4738.7","4781.8","4652.6","8690000"
"7/11/2014","4738.7","4652.6","4738.7","4652.6","8030000"
"7/14/2014","4824.9","4738.7","4868","4738.7","15470000"
"7/15/2014","4911.1","4824.9","4911.1","4824.9","7670000"
"7/16/2014","4954.1","4997.2","5040.3","4868","30150000"
"7/17/2014","4997.2","4911.1","4997.2","4911.1","7690000"
"7/18/2014","4997.2","4954.1","4997.2","4911.1","10130000"
"7/21/2014","4954.1","4954.1","5040.3","4954.1","11680000"
"7/22/2014","4911.1","4911.1","4997.2","4868","6530000"
"7/23/2014","4868","4911.1","4911.1","4824.9","8630000"
"7/24/2014","4954.1","4824.9","4954.1","4824.9","6060000"
"7/25/2014","4868","4954.1","4954.1","4824.9","7510000"
"7/28/2014","4738.7","4824.9","4868","4738.7","10730000"
"7/29/2014","4738.7","4738.7","4781.8","4695.7","4970000"
"7/30/2014","4738.7","4781.8","4781.8","4738.7","4100000"
"7/31/2014","4954.1","4781.8","4954.1","4781.8","12370000"
"8/1/2014","4868","4911.1","4954.1","4824.9","3360000"
"8/4/2014","4824.9","4824.9","4868","4781.8","5140000"
"8/5/2014","4911.1","4824.9","4954.1","4824.9","16340000"
"8/6/2014","4911.1","4911.1","4954.1","4868","2340000"
"8/7/2014","4868","4868","4911.1","4824.9","6640000"
"8/8/2014","4824.9","4868","4868","4781.8","6720000"
"8/11/2014","4824.9","4781.8","4868","4781.8","4510000"
"8/12/2014","4781.8","4824.9","4868","4781.8","4020000"
"8/13/2014","4911.1","4781.8","4911.1","4738.7","12160000"
"8/14/2014","4911.1","4911.1","4954.1","4868","6280000"
"8/15/2014","4911.1","4911.1","4911.1","4868","2940000"
"8/18/2014","4868","4911.1","4911.1","4868","5940000"
"8/19/2014","4954.1","4868","4997.2","4868","16660000"
"8/20/2014","4954.1","4954.1","4997.2","4911.1","6310000"
"8/21/2014","5040.3","4911.1","5040.3","4911.1","12820000"
"8/22/2014","5126.4","5040.3","5169.5","5040.3","18300000"
"8/25/2014","5169.5","5126.4","5212.6","5083.4","18250000"
"8/26/2014","5255.7","5169.5","5255.7","5126.4","13940000"
"8/27/2014","5169.5","5255.7","5298.8","5126.4","10670000"
"8/28/2014","5040.3","5126.4","5126.4","5040.3","15170000"
"8/29/2014","4997.2","5083.4","5126.4","4997.2","10480000"
"9/3/2014","5126.4","5040.3","5126.4","5040.3","11520000"
"9/4/2014","5255.7","5126.4","5341.8","5126.4","18890000"
"9/5/2014","5255.7","5212.6","5255.7","5169.5","4990000"
"9/8/2014","5255.7","5255.7","5298.8","5212.6","9670000"
"9/9/2014","5083.4","5169.5","5212.6","4997.2","17110000"
"9/10/2014","5083.4","5040.3","5083.4","4954.1","5260000"
"9/11/2014","4954.1","5083.4","5083.4","4954.1","6760000"
"9/12/2014","4997.2","4954.1","4997.2","4954.1","6160000"
"9/15/2014","4997.2","4997.2","5083.4","4997.2","7090000"
"9/16/2014","4954.1","4997.2","5040.3","4911.1","10550000"
"9/17/2014","5040.3","4954.1","5040.3","4911.1","11420000"
"9/18/2014","4997.2","5040.3","5040.3","4954.1","8550000"
"9/19/2014","4824.9","4911.1","4997.2","4824.9","20660000"
"9/22/2014","4868","4868","4954.1","4868","10790000"
"9/23/2014","4954.1","4824.9","4997.2","4824.9","7560000"
"9/24/2014","5040.3","4954.1","5040.3","4911.1","8930000"
"9/25/2014","5040.3","4997.2","5040.3","4911.1","5670000"
"9/26/2014","4997.2","4997.2","5040.3","4997.2","2550000"
"9/29/2014","4997.2","4997.2","5040.3","4954.1","2290000"
"9/30/2014","4954.1","4954.1","5040.3","4954.1","6780000"
"10/1/2014","4997.2","4997.2","5040.3","4954.1","5970000"
"10/2/2014","5083.4","5040.3","5083.4","4997.2","4720000"
"10/3/2014","5083.4","5126.4","5126.4","5083.4","4390000"
"10/6/2014","4954.1","5040.3","5083.4","4954.1","8880000"
"10/7/2014","4954.1","4997.2","4997.2","4954.1","5140000"
"10/8/2014","5083.4","4954.1","5083.4","4954.1","9620000"
"10/9/2014","5040.3","5083.4","5126.4","5040.3","8470000"
"10/10/2014","5040.3","4997.2","5126.4","4997.2","4640000"
"10/13/2014","5040.3","5040.3","5040.3","4954.1","8530000"
"10/14/2014","4868","5040.3","5040.3","4868","10880000"
"10/15/2014","4781.8","4868","4911.1","4738.7","8500000"
"10/16/2014","4566.4","4781.8","4781.8","4523.3","15950000"
"10/17/2014","4609.5","4609.5","4652.6","4437.2","15510000"
"10/20/2014","4738.7","4609.5","4738.7","4609.5","9310000"
"10/21/2014","4738.7","4695.7","4781.8","4695.7","3080000"
"10/22/2014","4824.9","4738.7","4824.9","4738.7","7880000"
"10/23/2014","4695.7","4781.8","4868","4695.7","5980000"
"10/24/2014","4695.7","4738.7","4738.7","4609.5","3530000"
"10/27/2014","4566.4","4652.6","4695.7","4566.4","3730000"
"10/28/2014","4652.6","4523.3","4652.6","4523.3","4930000"
"10/29/2014","4695.7","4695.7","4738.7","4652.6","3440000"
"10/30/2014","4695.7","4652.6","4695.7","4652.6","4050000"
"10/31/2014","4738.7","4695.7","4738.7","4652.6","7480000"
"11/3/2014","4868","4824.9","4911.1","4824.9","8040000"
"11/4/2014","4824.9","4868","4911.1","4781.8","2800000"
"11/5/2014","4781.8","4824.9","4868","4738.7","2950000"
"11/6/2014","4738.7","4868","4868","4738.7","1540000"
"11/7/2014","4868","4738.7","4868","4738.7","3970000"
"11/10/2014","4868","4824.9","4868","4824.9","5100000"
"11/11/2014","4954.1","4868","4997.2","4824.9","7950000"
"11/12/2014","4954.1","4954.1","4997.2","4911.1","1930000"
"11/13/2014","4954.1","4911.1","4997.2","4911.1","2970000"
"11/14/2014","4911.1","4954.1","4954.1","4824.9","3900000"
"11/17/2014","4911.1","4911.1","4954.1","4868","2220000"
"11/18/2014","4911.1","4868","4911.1","4824.9","2260000"
"11/19/2014","4781.8","4868","4868","4738.7","8570000"
"11/20/2014","4868","4824.9","4868","4781.8","6210000"
"11/21/2014","4781.8","4868","4868","4781.8","2920000"
"11/24/2014","4738.7","4738.7","4781.8","4695.7","2120000"
"11/25/2014","4738.7","4738.7","4781.8","4695.7","4920000"
"11/26/2014","4609.5","4738.7","4781.8","4566.4","7450000"
"11/27/2014","4695.7","4609.5","4695.7","4566.4","9280000"
"11/28/2014","4609.5","4695.7","4695.7","4566.4","4140000"
"12/1/2014","4652.6","4652.6","4738.7","4652.6","6390000"
"12/2/2014","4652.6","4695.7","4695.7","4609.5","1790000"
"12/3/2014","4738.7","4695.7","4738.7","4652.6","5100000"
"12/4/2014","4738.7","4738.7","4781.8","4695.7","3620000"
"12/5/2014","4781.8","4781.8","4824.9","4738.7","7390000"
"12/8/2014","4695.7","4781.8","4781.8","4652.6","4470000"
"12/9/2014","4480.3","4652.6","4695.7","4437.2","10020000"
"12/10/2014","4566.4","4523.3","4609.5","4394.1","5750000"
"12/11/2014","4523.3","4523.3","4566.4","4480.3","1670000"
"12/12/2014","4566.4","4437.2","4566.4","4437.2","872470"
"12/15/2014","4480.3","4566.4","4566.4","4480.3","897900"
"12/16/2014","4290.7","4480.3","4480.3","4264.9","6900000"
"12/17/2014","4118.4","4264.9","4307.9","3997.8","16080000"
"12/18/2014","4161.5","4135.6","4213.2","4135.6","5710000"
"12/19/2014","4161.5","4161.5","4213.2","4152.9","5880000"
"12/22/2014","4437.2","4187.3","4437.2","4187.3","4220000"
"12/23/2014","4437.2","4480.3","4523.3","4394.1","4920000"
"12/24/2014","4437.2","4480.3","4480.3","4437.2","1980000"
"12/25/2014","4394.1","4394.1","4437.2","4351","1990000"
"12/26/2014","4307.9","4394.1","4394.1","4282.1","2900000"
"12/29/2014","4437.2","4307.9","4523.3","4307.9","4390000"
"12/30/2014","4523.3","4437.2","4523.3","4394.1","4080000"
"12/31/2014","4566.4","4523.3","4566.4","4523.3","7260000"
"1/5/2015","4566.4","4566.4","4652.6","4523.3","2190000"
"1/6/2015","4609.5","4480.3","4609.5","4480.3","2760000"
"1/7/2015","4566.4","4609.5","4652.6","4566.4","2470000"
"1/8/2015","4566.4","4566.4","4609.5","4523.3","1140000"
"1/9/2015","4652.6","4566.4","4652.6","4523.3","4340000"
"1/12/2015","4652.6","4609.5","4738.7","4609.5","7370000"
"1/13/2015","4652.6","4609.5","4652.6","4609.5","823640"
"1/14/2015","4652.6","4609.5","4652.6","4523.3","2430000"
"1/15/2015","4652.6","4609.5","4695.7","4609.5","2110000"
"1/16/2015","4566.4","4609.5","4609.5","4566.4","2340000"
"1/19/2015","4523.3","4566.4","4609.5","4523.3","3110000"
"1/20/2015","4566.4","4523.3","4566.4","4480.3","1550000"
"1/21/2015","4609.5","4566.4","4609.5","4523.3","6660000"
"1/22/2015","4566.4","4609.5","4609.5","4523.3","2740000"
"1/23/2015","4437.2","4566.4","4566.4","4394.1","13720000"
"1/26/2015","4290.7","4437.2","4437.2","4290.7","12370000"
"1/27/2015","4351","4351","4394.1","4299.3","11570000"
"1/28/2015","4351","4394.1","4394.1","4290.7","1990000"
"1/29/2015","4256.2","4351","4351","4230.4","3230000"
"1/30/2015","4118.4","4256.2","4256.2","4118.4","8370000"
"2/2/2015","4092.5","4118.4","4204.5","4092.5","2050000"
"2/3/2015","4023.6","4092.5","4135.6","4023.6","4830000"
"2/4/2015","3894.4","3989.2","4066.7","3885.8","6400000"
"2/5/2015","3868.5","3877.1","3885.8","3791","10300000"
"2/6/2015","3963.3","3954.7","4023.6","3937.5","2140000"
"2/9/2015","3859.9","3963.3","4006.4","3859.9","3900000"
"2/10/2015","3989.2","3877.1","4006.4","3799.6","7420000"
"2/11/2015","4170.1","3989.2","4170.1","3989.2","4050000"
"2/12/2015","4204.5","4178.7","4256.2","4135.6","3480000"
"2/13/2015","4239","4204.5","4273.5","4178.7","3580000"
"2/24/2015","4247.6","4247.6","4247.6","4178.7","4420000"
"2/25/2015","4170.1","4195.9","4239","4170.1","5170000"
"2/26/2015","4127","4170.1","4204.5","4092.5","6840000"
"2/27/2015","4058.1","4109.8","4109.8","4023.6","11770000"
"3/2/2015","3980.5","4015","4058.1","3971.9","6730000"
"3/3/2015","4058.1","3997.8","4075.3","3997.8","7100000"
"3/4/2015","4058.1","4058.1","4092.5","4049.5","3430000"
"3/5/2015","4075.3","4066.7","4118.4","4066.7","7970000"
"3/6/2015","4066.7","4075.3","4075.3","4040.8","3140000"
"3/9/2015","4187.3","4083.9","4221.8","4083.9","11760000"
"3/10/2015","4135.6","4187.3","4221.8","4127","9800000"
"3/11/2015","4092.5","4118.4","4187.3","4092.5","5150000"
"3/12/2015","4032.2","4058.1","4092.5","4023.6","7950000"
"3/13/2015","4006.4","4032.2","4058.1","3997.8","5000000"
"3/16/2015","3885.8","4006.4","4006.4","3868.5","10990000"
"3/17/2015","3877.1","3885.8","3954.7","3877.1","6780000"
"3/18/2015","3842.7","3903","3911.6","3825.4","11570000"
"3/19/2015","3791","3834.1","3859.9","3747.9","13460000"
"3/20/2015","3989.2","3791","3989.2","3773.8","23180000"
"3/23/2015","3877.1","3989.2","3989.2","3877.1","12080000"
"3/24/2015","3816.8","3834.1","3859.9","3799.6","8520000"
"3/25/2015","3791","3799.6","3834.1","3782.4","8110000"
"3/26/2015","3782.4","3782.4","3834.1","3773.8","5280000"
"3/27/2015","3782.4","3782.4","3816.8","3773.8","2680000"
"3/30/2015","3791","3799.6","3825.4","3773.8","7260000"
"3/31/2015","3799.6","3791","3816.8","3791","7090000"
"4/1/2015","3791","3799.6","3842.7","3782.4","6070000"
"4/2/2015","3799.6","3791","3808.2","3765.1","4770000"
"4/3/2015","3868.5","3808.2","3885.8","3791","10950000"
"4/6/2015","3825.4","3859.9","3868.5","3816.8","2880000"
"4/7/2015","3825.4","3808.2","3859.9","3808.2","4970000"
"4/8/2015","3808.2","3842.7","3842.7","3808.2","3550000"
"4/9/2015","3808.2","3808.2","3851.3","3808.2","4220000"
"4/10/2015","3808.2","3816.8","3834.1","3808.2","4120000"
"4/13/2015","3808.2","3842.7","3842.7","3808.2","2130000"
"4/14/2015","3816.8","3808.2","3834.1","3808.2","4470000"
"4/15/2015","3877.1","3825.4","3920.2","3825.4","13050000"
"4/16/2015","3868.5","3894.4","3928.8","3868.5","7690000"
"4/17/2015","3928.8","3851.3","4006.4","3851.3","10400000"
"4/20/2015","3885.8","3920.2","3928.8","3877.1","3980000"
"4/21/2015","3885.8","3885.8","3885.8","3868.5","4500000"
"4/22/2015","3885.8","3885.8","3971.9","3885.8","6780000"
"4/23/2015","3834.1","3894.4","3920.2","3825.4","5140000"
"4/24/2015","3834.1","3842.7","3851.3","3834.1","3930000"
"4/27/2015","3791","3877.1","3920.2","3791","4180000"
"5/4/2015","3730.7","3851.3","3851.3","3704.8","11080000"
"5/5/2015","3808.2","3730.7","3851.3","3722.1","8130000"
"5/6/2015","3747.9","3816.8","3834.1","3747.9","10530000"
"5/7/2015","3773.8","3747.9","3791","3747.9","5720000"
"5/8/2015","3729.7","3809","3901.6","3729.7","3990000"
"5/11/2015","3663.5","3716.4","3756.1","3650.3","2860000"
"5/12/2015","3557.7","3716.4","3716.4","3557.7","4830000"
"5/13/2015","3478.4","3531.3","3557.7","3438.7","9120000"
"5/14/2015","3544.5","3451.9","3544.5","3438.7","5190000"
"5/15/2015","3451.9","3544.5","3544.5","3451.9","3920000"
"5/18/2015","3280","3385.8","3438.7","3280","12520000"
"5/19/2015","3306.4","3253.5","3332.9","3253.5","6070000"
"5/20/2015","3531.3","3306.4","3531.3","3306.4","6390000"
"5/21/2015","3531.3","3531.3","3557.7","3478.4","4100000"
"5/22/2015","3557.7","3504.8","3557.7","3491.6","3530000"
